Código,Provincia,Municipio,Localidad,Tipo,Institución,Dirección,Teléfono,Horario,Más info,Correo Electrónico,Web,Latitud,Longitud
8099,San Luis,Nogoli,NOGOLI,Áreas de Género y Diversidad,"Delegación de la Secretaría de la Mujer, Diversidad e Igualdad",Atención Telefónica y Correo Electrónico,0800-333-9434 / (02664) 15487444 / (02664) 452000 (Interno: 3640),Lunes a Viernes de 8 a 15 Hs.,Orientación / Derivación,"mujerdiversidadeigualdadsl@gmail.com, secretariadptobelgrano@gmail.com",http://mujerdiversidadeigualdad.sanluis.gov.ar,-32.9179943,-66.3250809
5833,San Luis,Nogoli,NOGOLI,Legal,Juzgado de Paz,9 de Julio s/n,(0266) 155045523,Lunes a Viernes de 7 a 13 Hs.,Denuncias,,,-32.915656748494,-66.324656009674
5832,San Luis,Nogoli,NOGOLI,Otra,Área de Acción Social,Sarmiento y San Martín,(02664) 15258373,Lunes a Viernes de 8 a 13 Hs.,Orientación / Derivación,muni_nogoli@gmail.com,,-32.9153325120615,-66.32473
5834,San Luis,Nogoli,NOGOLI,Salud,Hospital Dr. Juan Clipson,24 de Septiembre s/n,0800-333-9434 / (02664) 452000 (Interno: 5208),24 Hs.,Asistencia Interdisciplinaria,,,-32.915656748494,-66.3254499435424
5824,San Luis,Quines,QUINES,Legal,Juzgado de Paz,9 de Julio s/n,(0266) 4373388 / 4379226,Lunes a Viernes de 8 a 13 Hs.,Medidas Preventivas,leonardoquiroga@justiciasanluis.gov.ar,,-32.23441,-65.80457
5822,San Luis,Quines,QUINES,Otra,Dirección de la Mujer Municipal,9 de Julio y San José,0800-333-9434 / (02651) 470110 / (02664) 452000 (Interno: 8404),Lunes a Viernes de 7 a 13 Hs.,Servicio Social,quinesintendencia@gmail.com,,-32.23451,-65.80203
5826,San Luis,Quines,QUINES,Salud,Hospital Local,ValVerde del Fresno s/n,0800-333-9434 / (02651) 470222 / (02652) 452000 (Interno: 5214 / 5240 / 52187),24 Hs.,Asistencia Interdisciplinaria,,,-32.2299762111396,-65.8112068962242
5823,San Luis,Quines,QUINES,Seguridad,Comisaría N15,"Sarmiento s/n, entre San José y Edison",(02651) 470211,24 Hs.,Denuncias,comisa15@sanluis.gov.ar,,-32.23345,-65.80197
8637,San Luis,Renca,RENCA,Áreas de Género y Diversidad,Secretaría de la Mujer,Atención Telefónica y Correo Electrónico,(02656) 422624 (Interno: 8358),Lunes a Viernes de 8 a 13 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,rencanuestrasvoces123@gmail.com,,-32.770962,-65.364244
5857,San Luis,Saladillo,SALADILLO,Áreas de Género y Diversidad,Secretaría de la Mujer Género Diversidad y Juventud,San Luis Rey s/n,0800-333-9434 / (02655) 421104 / (02664) 452000 (Interno: 8306 / 4881),Lunes a Viernes de 7 a 13 Hs.,Asistencia Interdisciplinaria,muni.saladillo2019@gmail.com,,-33.2021847520281,-65.8549856087074
5859,San Luis,Saladillo,SALADILLO,Legal,Juzgado de Paz,San Martín s/n,(02664) 445026 / 4880286,Lunes a Viernes de 8 a 13 Hs.,Medidas Preventivas,jplsaladillo@justiciasanluis.gov.ar,,-33.202413,-65.855231
5860,San Luis,Saladillo,SALADILLO,Salud,Centro de Salud,Madre Teresa de Calcuta s/n,0800-333-9434 / (02664) 452000 (Interno: 5453),Lunes a Viernes de 8 a 20 Hs.,Servicio Social,caps77saladillo@gmail.com,,-33.20232,-65.855712
5858,San Luis,Saladillo,SALADILLO,Seguridad,Destacamento Policial,San Luis Rey s/n,0800-333-9434 / (02664) 452000 (Interno: 5607),24 Hs.,Móvil / Derivación,,,-33.2025687989936,-65.8548035343288
5827,San Luis,San Francisco,SAN FRANCISCO DEL MONTE DE ORO,Áreas de Género y Diversidad,Área de Acción Social,Sarmiento s/n,(02477) 303503,Lunes a Viernes de 7 a 13 Hs.,Asistencia Interdisciplinaria,,,-32.6006392247112,-66.1273702635842
5829,San Luis,San Francisco,SAN FRANCISCO DEL MONTE DE ORO,Legal,Juzgado de Paz,"Centenario, entre Rivadavia y San Martín",0800-333-9434 / (02651) 426110 / (02664) 452000 (Interno: 6145),Lunes a Viernes de 8 a 13 Hs.,Medidas Preventivas,,,-32.5993373191185,-66.1263223272028
5830,San Luis,San Francisco,SAN FRANCISCO DEL MONTE DE ORO,Salud,Hospital Zonal San Francisco,Coronel Concha y San Martín,0800-333-9434 / (02651) 426161 / (02664) 452000 (Interno: 5201),24 Hs.,Servicio Social,hospitalsanfrancisco426161@yahoo.com.ar,,-32.6007333272359,-66.1216924692522
5828,San Luis,San Francisco,SAN FRANCISCO DEL MONTE DE ORO,Seguridad,Comisaría N14,Avenida Sarmiento s/n,0800-333-9434 / (02664) 452000 (Interno: 5701),24 Hs.,Denuncias,comisa14@sanluis.gov.ar,,-32.5997057268917,-66.1275095851445
5861,San Luis,San Jose del Morro,SAN JOSE DEL MORRO,Áreas de Género y Diversidad,Área de Acción Social,Pringles y Sarmiento,(02657) 15235700 / (02655) 490500 (Interno: 8906),Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,muni_sjmorro@yahoo.com.ar,,-33.2121567560862,-65.4914977547982
5863,San Luis,San Jose del Morro,SAN JOSE DEL MORRO,Legal,Juzgado de Paz,Pringles s/n,(02664) 302856,Lunes a Viernes de 7 a 13 Hs.,Medidas Preventivas,,,-33.2119853031031,-65.4927334484497
5864,San Luis,San Jose del Morro,SAN JOSE DEL MORRO,Salud,Centro de Salud,Pringles s/n,0800-333-9434 / (02664) 452000 (Interno: 5410 / 5477),24 Hs.,Asistencia Interdisciplinaria,,,-33.2119853031031,-65.4927334484497
5862,San Luis,San Jose del Morro,SAN JOSE DEL MORRO,Seguridad,Destacamento N24,Sarmiento s/n,0800-333-9434 / (02664) 452000 (Interno: 5912),24 Hs.,Denuncias,policiadellerena@yahoo.com.ar,,-33.2119853031031,-65.4927334484497
5908,San Luis,San Luis,SAN LUIS,Áreas de Género y Diversidad,Dirección de Género y Diversidad,"Bolivar 670, Piso 1",(0266) 5053135 / (0266) 4656083,Lunes a Viernes de 8 a 14 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,generoydiversidad@sanluislaciudad.gob.ar,,-33.29704,-66.33438
8171,San Luis,San Luis,SAN LUIS,Áreas de Género y Diversidad,"Secretaría de Estado de la Mujer, Diversidad e Igualdad","Terraza del Portezuelo Edificio: Proyectando El Futuro, 2 Bloque, Piso 1",(0266) 155135463 / 155053135,Lunes a Viernes de 9 a 17 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,"prog.asisteciainmediata@gmail.com, mujerdiversidadeigualdadsl@gmail.com",http://www.salud.sanluis.gov.ar,-33.304299,-66.295077
5974,San Luis,San Luis,SAN LUIS,"Familia, Niñez y Adolescencia",Línea Niñez,Atención Telefónica y Correo Electrónico,911 / (02664) 423509,24 Hs.,Asistencia Interdisciplinaria,comisariadelmenor@sanluis.gov.ar,https://www.argentina.gob.ar/desarrollosocial/linea102,-33.3023139659883,-66.3360877357358
5934,San Luis,San Luis,SAN LUIS,"Familia, Niñez y Adolescencia","Sub, Programa de Niñez, Adolescencia y Familia","Ayacucho 945, Piso 3",0800-333-9434 / (02664) 451128 / 452000 (Interno: 1128),Lunes a Viernes de 8 a 20 Hs.,Servicio Social,progpromyprot@gmail.com,,-33.30572,-66.3359
5943,San Luis,San Luis,SAN LUIS,Legal,"Centro de Asistencia a la Víctima, CAV",Ayacucho 945 Edificio Ex Casa de Gobierno Piso 6,(02665) 026860,Lunes a Viernes de 8 a 16 Hs.,Asistencia Interdisciplinaria,cav2017@hotmail.com,,-33.30575,-66.33584
5924,San Luis,San Luis,SAN LUIS,Legal,"Circunscripción Judicial N1, Cámara Penal N2",Rivadavia 336,(0266) 4423676 / 4420534 / 4428310 / 4428071,Lunes a Viernes de 7 a 13 Hs.,Asesoramiento Jurídico,campenal2sl@justicasanluis.gob.ar,,-33.3057252,-66.334547996521
5925,San Luis,San Luis,SAN LUIS,Legal,Colegio de Abogades,"Colón 400, esquina 9 de Julio, Edificio Tomas Jofre",(0266) 4425260 / 4421532 / 154728825,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento Jurídico,adminsitracion@capsl.com.ar,,-33.3063718837914,-66.3335082644278
5929,San Luis,San Luis,SAN LUIS,Legal,Defensor del Pueblo de la Nación,Hilario Ascasubi y Ruta Provincial N19,(0266) 4425260 / (02652) 457392 / 457393 / 456111 / 456112,Lunes a Viernes de 8 a 14 Hs.,Denuncias Violencia Obstétrica / Asesoramiento Jurídico,"sanluis@dpn.gob.ar, partorespetado@defensor.gov.ar",,-33.3094978,-66.3334536552429
5926,San Luis,San Luis,SAN LUIS,Legal,Defensoría Civil,Rivadavia 336,0800-333-9434 / (02664) 452000 (Interno: 357 ),Lunes a Viernes de 7 a 13 Hs.,Asesoramiento / Patrocinio Jurídico,defcivsl@justiciasanluis.gov.ar,,-33.3075138577127,-66.3348398431756
5930,San Luis,San Luis,SAN LUIS,Legal,Juzgado de Familia N1,Rivadavia 340,0800-333-9434 / (02664) 452000 (Interno: 4074 / 285),Lunes a Viernes de 7 a 13 Hs.,Organismo de Competencia Jurídica,jfamilia1sl@justiciasanluis.gov.ar,,-33.3014438550858,-66.3348484039306
5931,San Luis,San Luis,SAN LUIS,Legal,Juzgado de Familia N2,Rivadavia 340,0800-333-9434 / (02664) 452000 (Interno: 4074 / 264),Lunes a Viernes de 7 a 15 Hs.,Organismo de Competencia Jurídica,jfamilia2sl@justiciasanluis.gov.ar,,-33.3133444,-66.3345909118652
5932,San Luis,San Luis,SAN LUIS,Legal,Juzgado de Paz,9 de Julio 934,(0266) 4423676 / 4420534,Lunes a Viernes de 7 a 13 Hs.,Orientación / Derivación,,,-33.296027,-66.3347625732421
5928,San Luis,San Luis,SAN LUIS,Legal,Oficina de Recepción de Denuncias,Rivadavia 340,0800-333-9434 / (02664) 4610513 / 452000 (Interno: 4074),Lunes a Viernes de 7 a 13 Hs.,Denuncias,"denunciassl@justiciasanluis.gov.ar, violencia_familiar@justiciasanluis.gov.ar",,-33.284548,-66.3348273
8782,San Luis,San Luis,SAN LUIS,Legal,"Programa Acercar Derechos (PAD), Sede San Luis","Balcarce 735, CDR",Atención Presencial y Correo Electrónico,Lunes a Viernes de 9 a 16 Hs.,Acercar Derechos (PAD) / Asistencia Interdisciplinaria,padsanluis@mingeneros.gob.ar,https://www.argentina.gob.ar/Géneros/programa-acercar-derechos,-33.30850505,-66.33201856
5913,San Luis,San Luis,SAN LUIS,Otra,"Centro de Referencia, CDR",Balcarce 735,(02664) 441893,Lunes a Viernes de 8 a 13 Hs.,Oficina del Ministerio de Desarrollo Social de la Nación,cdrsanluis@desarrollosocial.gob.ar,,-33.307953,-66.3312136999999
5905,San Luis,San Luis,SAN LUIS,Otra,Consejo Provincial de Adultes Mayores,Ayacucho 945,0800-333-9434 / (02664) 452000 (Interno: 1128),Lunes a Viernes de 8 a 14 Hs.,Servicio Social,desarrolloyproteccionsocial@yahoo.com.ar,,-33.28619,-66.3361358642578
5922,San Luis,San Luis,SAN LUIS,Otra,Dirección de Migraciones,Chacabuco 662,(0266) 4421395 / 4421408,Lunes a Viernes de 8 a 14 Hs.,Oficina del Ministerio del Interior de Nación,del.sanluis@migraciones.gov.ar,https://www.migraciones.gov.ar/accesible/indexdnm.php?delegaciones,-33.3079357878594,-66.3386826999999
5906,San Luis,San Luis,SAN LUIS,Otra,Dirección de Políticas para Adultes Mayores,Avenida Sucre 853,(0266) 4452010 / 201000 (Interno: 6200),Lunes a Viernes de 8 a 20 Hs.,Servicio Social,,,-33.3159103,-66.3289661999999
5923,San Luis,San Luis,SAN LUIS,Otra,"Instituto Nacional Contra la Discriminación, la Xenofobia y el Racismo, Inadi",Mitre 352,168 / (0266) 4444453 / (0266) 1543696 / (0266) 1546781 (WP),Lunes a Viernes de 8 a 16 Hs.,Denuncias / Asesoramiento Por Discriminación,"sanluis@inadi.gob.ar, asesorsanluis@inadi.gob.ar",https://www.argentina.gob.ar/inadi/delegaciones,-33.30797,-66.33878
5910,San Luis,San Luis,SAN LUIS,Otra,Ministerio de Desarrollo Social de la Provincia,Catamarca 77,0800-333-9434 / (02664) 458482 / (02664) 452000 (Interno: 3505),Lunes a Viernes de 8 a 19 Hs.,Asistencia Interdisciplinaria,mdssanluisprivada@gmail.com,,-33.3018384062289,-66.30989
5945,San Luis,San Luis,SAN LUIS,Otra,Ministerio de Gobierno Justicia y Culto,"Ayacucho 945, Piso 2",0800-333-9434 / (02664) 452000 / 4452010 (Interno: 1147),Lunes a Viernes de 8 a 14 Hs.,Asesoramiento en Violencia Laboral,,,-33.30572,-66.3359
5907,San Luis,San Luis,SAN LUIS,Otra,Subprograma de Protección y Promoción a las Personas con Discapacidad,"Ayacucho 946, Planta Baja",(0266) 155003272 / (0266) 4452000 (Interno: 4011),Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria para personas con discapacidad,subprogramadiscapacidadsanluis@gmail.com,,-33.3054016805446,-66.3359370438598
5937,San Luis,San Luis,SAN LUIS,Salud,"Centro de Atención Primaria de la Salud, CAPS N3","Avenida de lafinur s/n, esquina Junin",0800-333-9434 / (02664) 452000 (Interno: 5237),Lunes a Viernes de 8 a 18 Hs.,Asistencia Interdisciplinaria,capsmalvinasargentinas@gmail.com,,-33.30139,-66.34708
5936,San Luis,San Luis,SAN LUIS,Salud,"Centro de Atención Primaria de la Salud, CAPS. Llorente Ruiz",Balcarce 1851,0800-333-9434 / (02664) 424207 / 452000 (Interno: 5055),Lunes a Viernes de 7 a 18 Hs,Asistencia Interdisciplinaria,caps4drbriardollorenteruiz@gmail.com,,-33.31175,-66.34822
5938,San Luis,San Luis,SAN LUIS,Salud,"Centro de Salud, Los Tres Barrios",Martín de Loyola 535,0800-333-9434 / (02664) 452000 (Interno: 5034),24 Hs.,Asistencia Interdisciplinaria,lostresbarrioscentrodesalud@gmail.com,,-33.2845,-66.3321
5940,San Luis,San Luis,SAN LUIS,Salud,Hospital de Día Norte,Granaderos Puntanos y Avenida Fuerza Area,0800-333-9434 / (02664) 429205 / 452000 (Interno: 5003),Lunes a Viernes de 8 a 20 Hs.,Asistencia Interdisciplinaria,hospitaldelnortesanluis@gmail.com,,-33.28209,-66.34392
5939,San Luis,San Luis,SAN LUIS,Salud,Hospital del Oeste,Humberto Balladores s/n,0800-333-9434 / (02664) 452000 (Interno: 5036 / 4380),24 Hs.,Asistencia Interdisciplinaria,hcdlacruz@sanluis.gov.ar,,-33.31002,-66.36126
5942,San Luis,San Luis,SAN LUIS,Salud,Hospital Regional de San Luis,Heroes de Malvinas 110,0800-333-9434 / (02664) 425037 / (02664) 452000 (Interno: 5000 / 5009),24 Hs.,Asistencia Interdisciplinaria,,,-33.29603,-66.32461
5941,San Luis,San Luis,SAN LUIS,Salud,Las Américas,Europa y Honduras s/n,0800-333-9434 / (02664) 452000 (Interno: 5053 / 4489),Lunes a Viernes de 8 a 17:30 Hs.,Asistencia Interdisciplinaria,,,-33.28614,-66.35382
5976,San Luis,San Luis,SAN LUIS,Salud,Sistema de Atención Médica de Emergencias - SAME,Atención Telefónica y Correo Electrónico,107,24 Hs.,Urgencia / Emergencia,semprosalud.sl@gmail.com,,-33.2916256327331,-66.3263172936286
5921,San Luis,San Luis,SAN LUIS,Seguridad,Comisaría del Menor y la Familia,Vicente Laferrere y Marcelino Poblet,(0266) 4423509 / 4676465 / (0266) 154837482,24 Hs.,Denuncias / Asistencia Interdisciplinaria,,,-33.3082227129624,-66.3377278189909
5914,San Luis,San Luis,SAN LUIS,Seguridad,Comisaría N1,Falucho 845,(0266) 4425555,24 Hs.,Denuncias,comisa01@sanluis.gov.ar,,-33.30241,-66.34523
5915,San Luis,San Luis,SAN LUIS,Seguridad,Comisaría N2,Sarmiento y Gobernador Alric,(0266) 4422703 / 4423276,24 Hs.,Denuncias,comisa02@sanluis.gov.ar,,-33.2945769,-66.32592
5916,San Luis,San Luis,SAN LUIS,Seguridad,Comisaría N3,"Salvador Segado s/n, esquina Perito Moreno",0800-333-9434 / (02664) 455832 / 4457192 / (02664) 452000 (Interno: 5503),24 Hs.,Denuncias,comisa03@sanluis.gov.ar,,-33.3079357878594,-66.3175507
5917,San Luis,San Luis,SAN LUIS,Seguridad,Comisaría N4,"Rawson s/n, esquina Balcarce",0800-333-9434 / (02664) 423200 / 4442357 / (02664) 452000 (Interno: 5504),24 Hs.,Denuncias,comisa04@sanluis.gov.ar,,-33.31238,-66.35186
5919,San Luis,San Luis,SAN LUIS,Seguridad,Comisaría N6,"Aristóbulo del Valle s/n, esquina Europa",0800-333-9434 / (02664) 452000 (Interno: 5505),24 Hs.,Denuncias,comisa06@sanluis.gov.ar,,-33.289221,-66.35205
5920,San Luis,San Luis,SAN LUIS,Seguridad,Comisaría N7,"Avenida del Peregrino s/n, esquina Avenida Juan Pecol",0800-333-9434 / (02664) 452000 (Interno: 5506) / (0266) 154889099,24 Hs.,Denuncias,"comisaF207@sanluis.gov.ar, comisaria07@sanluis.gov.ar",,-33.3077923249538,-66.3374233245849
5911,San Luis,San Luis,SAN LUIS,Seguridad,Dirección General de Asuntos Internos,"Ayacucho 945, Piso 5, Sector Sur",0800-333-9434 / (02664) 452000 (Interno: 1297),Lunes a Viernes de 8 a 21 Hs.,Denuncias / Asuntos Internos,asuntosinternos@sanluis.gov.ar,,-33.2826003388094,-66.335907
5912,San Luis,San Luis,SAN LUIS,Seguridad,"Fiscalía de Estado, Oficina de Sumarios administrativos","Terraza del Portezuelo Edificio: Proyectando El Futuro, Bloque 2, Piso 1",0800-333-9434 / (02664) 452000 (Interno: 1076),Lunes a Viernes de 8 a 14 Hs.,Denuncias / Asuntos Internos,,,-33.3037686,-66.2947325999999
5971,San Luis,San Martin,SAN MARTIN,Legal,Juzgado de Paz,San Martín s/n,Atención Presencial,Lunes a Viernes de 7 a 13 Hs.,Medidas Preventivas,,,-32.409844,-65.675066
5969,San Luis,San Martin,SAN MARTIN,Salud,Centro de Salud,"Manzana. 34, Casa 3, Juana Koslay, Paraje Rincón del Carmen",(02664) 542000 (Interno: 8138),24 Hs.,Asistencia Interdisciplinaria,,,-32.410255,-65.676105
5972,San Luis,San Martin,SAN MARTIN,Salud,Hospital San Martín,Avenida San Martín s/n,0800-333-9434 / (02664) 452000 (Interno: 5106 / 5132),24 Hs.,Asistencia Interdisciplinaria,sanmartinhospital@gmail.com,,-32.409647,-65.67505
5970,San Luis,San Martin,SAN MARTIN,Seguridad,Comisaría N27,"San Martín s/n, esquina Lafinur",0800-333-9434 / (02664) 452000 (Interno: 5602),24 Hs.,Denuncias,comisa27@sanluis.gov.ar,,-32.41019,-65.67489
5962,San Luis,Sta Rosa del Conlara,SANTA ROSA DEL CONLARA,Legal,Juzgado de Competencia múltiple,Autopista Comechingones Km 920,0800-333-9434 / (02656) 482041 (Interno: 513) / (02664) 452000 (Interno: 4074 / 820),Lunes a Viernes de 8 a 14 Hs.,Asesoramiento Jurídico,secssfammulti@justiciasanluis.gov.ar,,-32.3423081509941,-65.2071206614116
5963,San Luis,Sta Rosa del Conlara,SANTA ROSA DEL CONLARA,Legal,Secretaría de Familia y Secretaría de Violencia Familiar,"Autopista de los Comechingones, km 220",(02656) 482043,Lunes a Viernes de 7 a 13 Hs.,Denuncias / Asesoramiento Jurídico,"secfamulti@justiciasanluis.com.ar, jpazpchfd@jusneuquen.gov.ar",,-32.3423081509941,-65.2071206614116
5959,San Luis,Sta Rosa del Conlara,SANTA ROSA DEL CONLARA,Otra,Área de Acción Social,Dorrego 893,(02656) 492769 / (0266) 154003676,Lunes a Viernes de 7 a 13 Hs.,Servicio Social,,,-32.3411365663908,-65.2038439859531
5964,San Luis,Sta Rosa del Conlara,SANTA ROSA DEL CONLARA,Salud,Hospital Santa Rosa del Conlara,9 de Julio y Santa Rosa,(02656) 492020,24 Hs.,Asistencia Interdisciplinaria,hospitalsantarosa2018@gmail.com,,-32.33816,-65.20886
5960,San Luis,Sta Rosa del Conlara,SANTA ROSA DEL CONLARA,Seguridad,Comisaría N25,"Rivadavia s/n, esquina Santa Rosa de Lima",0800-333-9434 / (02664) 452000 (Interno: 5804),24 Hs.,Denuncias,comisa25@sanluis.gov.ar,,-32.3432988554847,-65.2084951863508
5844,San Luis,Tilisarao,TILISARAO,Áreas de Género y Diversidad,"Delegación de la Secretaría de la Mujer, Diversidad e Igualdad","Jan Manuel Belgrano s/n, entre Juan Manuel de Rosas Y 9 de Julio",(0266) 155108340,Lunes a Viernes de 9 a 17 Hs.,Asistencia Interdisciplinaria,secretariadelamujertilisarao@gmail.com,,-32.732205,-65.28639
5847,San Luis,Tilisarao,TILISARAO,Legal,Juzgado de Paz,Avenida Córdoba s/n,(02656) 420550 / (0266) 4036317,Lunes a Viernes de 7 a 13 Hs.,Asesoramiento / Derivación,,,-32.733427,-65.2910045
5845,San Luis,Tilisarao,TILISARAO,Otra,Área de Acción Social,Avenida Mitre y Avenida Córdoba,(0266) 154745008,Lunes a Viernes de 8 a 13 Hs.,Servicio Social,,,-32.733427,-65.2910045
5848,San Luis,Tilisarao,TILISARAO,Salud,Hospital Tilisarao,Avenida J. M. de Rosas 1022,(02656) 420224 / 420454,24 Hs.,Asistencia Interdisciplinaria,,,-32.7327645912451,-65.2864009452808
5846,San Luis,Tilisarao,TILISARAO,Seguridad,Comisaría N23,Avenida Córdoba s/n,(02656) 420246,24 Hs.,Denuncias,comisa23@sanluis.gov.ar,,-32.733427,-65.2910045
5902,San Luis,Union,UNION,Salud,Hospital de Unión,Avenida Antonio Dassa 510,0800-333-9434 / (02658) 495002 / (02664) 452000 (Interno: 5258),24 Hs.,Asistencia Interdisciplinaria,chunion@sanluis.gov.ar,,-35.1547,-65.94513
5872,San Luis,Villa Mercedes,VILLA MERCEDES,Áreas de Género y Diversidad,Secretaría de la Mujer,Balcarce 523,"(0266) 452000 (Interno: 4222, 4223, 4916)",Lunes a Viernes de 9 a 17 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,"secretariadelamujervm@gmail.com, secmujervm@gmail.com",,-33.682948,-65.466559
8148,San Luis,Villa Mercedes,VILLA MERCEDES,Legal,"Centro de Acceso a la Justicia, CAJ",Pedernera 123,(0265) 7290566,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento Jurídico,cajvmsanluis@gmail.com,https://www.argentina.gob.ar/justicia/afianzar/caj/listado,-33.690446,-65.467595
5884,San Luis,Villa Mercedes,VILLA MERCEDES,Legal,Juzgado de Familia N1 y N2,Lavalle Extremo Sur,0800-333-9434 / (02664) 452000 (Interno: Poder Judicial de San Luis: 4074 / (Interno: Villa Mercedes: 580 / 575),Lunes a Viernes de 7 a 15 Hs.,Organismo de Competencia Jurídica,,,-33.69104,-65.4667
5883,San Luis,Villa Mercedes,VILLA MERCEDES,Legal,Mesa de Entrada del Poder Judicial,"Lavalle s/n, Extremo Sur Parque Costanera Rio V",(02657) 421350 / 427596,Lunes a Viernes de 8 a 13 Hs.,Asesoramiento Jurídico,,,-33.69104,-65.4667
5873,San Luis,Villa Mercedes,VILLA MERCEDES,Otra,Área de Acción Social,Avenida Mitre 630,(02657) 437081,Lunes a Viernes de 7 a 13 Hs.,Orientación / Derivación,arrietan24@gmail.com,,-33.681597,-65.463946
5885,San Luis,Villa Mercedes,VILLA MERCEDES,Salud,Hospital Braulio Moyano,"Barrio la Rivera, Manzana 7090",0800-333-9434 / (02664) 452000 (Interno: 5437),24 Hs.,Asistencia Interdisciplinaria,,,-33.704574,-65.433797
5887,San Luis,Villa Mercedes,VILLA MERCEDES,Salud,Hospital Villa Mercedes,Maipu 450,(02657) 421415 / 422005 / 001 / 423019,24 Hs.,Asistencia Interdisciplinaria,,,-33.67597,-65.45347
5888,San Luis,Villa Mercedes,VILLA MERCEDES,Salud,Policlínico Regional J. D. Perón,"Maipu 460, entre Belgica y Europa",(02657) 421222 / 422001 / 422558 / 423034,24 Hs.,Asistencia Interdisciplinaria,,,-33.67692,-65.45323
5886,San Luis,Villa Mercedes,VILLA MERCEDES,Salud,Policlínico Regional J. D. Perón,Manzana 603,0800-333-9434 / (02657) 421415 / (02652) 452000 (Interno: 5411 / 5447 / 5548 / 5400),24 Hs.,Asistencia Interdisciplinaria,,,-33.67467,-65.46396
9293,San Luis,Villa Mercedes,VILLA MERCEDES,Salud,Sistema de Atención Médica de Emergencias - SAME,Atención Telefónica y Correo Electrónico,107,24 Hs.,Urgencia / Emergencia,semprosalud.sl@gmail.com,,-33.674318,-65.462388
